A list of food places I have tried or have been recommended to me (or I saw on Instagram and decided I should try at some point). Some of the places have notes describing the source of the recommendation and specific dishes you should try. Use at your own discretion

Title,Note,URL,Tags,Comment
Le Kiosk,כרמל אמרה לאכול כריך מפוקאצ׳ה,https://www.google.com/maps/place/Le+Kiosk/data=!4m2!3m1!1s0x89c3e78df0f1c91b:0x1b951961c3795667,,
Port Sa’id,,https://www.google.com/maps/place/Port+Sa%E2%80%99id/data=!4m2!3m1!1s0x89c259324ca8cdb5:0x51f526db092d2942,,
Streecha,"TikTok, vereniky",https://www.google.com/maps/place/Streecha/data=!4m2!3m1!1s0x89c259ba723d85ab:0x2c81041ca4925043,,
Trinciti Roti Shop & Restaurant,"TikTok, try doubles",https://www.google.com/maps/place/Trinciti+Roti+Shop+%26+Restaurant/data=!4m2!3m1!1s0x89c26747a958d095:0xa43ca4b0dba43966,,
Karam,Tiktok,https://www.google.com/maps/place/Karam/data=!4m2!3m1!1s0x89c245457de72d31:0x38812eab9ba08e92,,
Cafe Zazam,,https://www.google.com/maps/place/Cafe+Zazam/data=!4m2!3m1!1s0x89c25edf2050477f:0xcfbd6c7fdc47c57c,,
Johnny's Reef,,https://www.google.com/maps/place/Johnny's+Reef/data=!4m2!3m1!1s0x89c28b8f7f208987:0xbd9ff8fa6f149336,,
7th Street Burger East Village,Tiktok,https://www.google.com/maps/place/7th+Street+Burger+East+Village/data=!4m2!3m1!1s0x89c259d133978065:0x99bdc2b465b0f424,,
Jun-Men Ramen Bar,Max: Decent,https://www.google.com/maps/place/Jun-Men+Ramen+Bar/data=!4m2!3m1!1s0x89c259b0ad027815:0x1d22efa7f853e833,,
Los Tacos No.1,,https://www.google.com/maps/place/Los+Tacos+No.1/data=!4m2!3m1!1s0x89c25be1364ed3b1:0xc96fe327bab2cf2c,,
Los Tacos No.1,,https://www.google.com/maps/place/Los+Tacos+No.1/data=!4m2!3m1!1s0x89c2595d37a16657:0xc4117ba8e7fcdc0a,,
Los Tacos No.1,,https://www.google.com/maps/place/Los+Tacos+No.1/data=!4m2!3m1!1s0x89c2585492286ae9:0x4dfa6d9f277ea7de,,
Los Tacos No. 1,,https://www.google.com/maps/place/Los+Tacos+No.+1/data=!4m2!3m1!1s0x89c2593a04e62653:0xbf92982681b06bd5,,
Los Tacos No.1,,https://www.google.com/maps/place/Los+Tacos+No.1/data=!4m2!3m1!1s0x89c25b5ac3fc353f:0xfe04b102174ebfc0,,
Forma Pasta Factory,Tiktok,https://www.google.com/maps/place/Forma+Pasta+Factory/data=!4m2!3m1!1s0x89c25b01f6e38471:0xba395a01318af292,,
Forma Pasta Factory,Tiktok,https://www.google.com/maps/place/Forma+Pasta+Factory/data=!4m2!3m1!1s0x89c2594452425643:0x7818a308a964a960,,
Tortilleria La Guadalupana,,https://www.google.com/maps/place/Tortilleria+La+Guadalupana/data=!4m2!3m1!1s0x89c25f09e9ca6dc5:0x530657533757da37,,
Rosario's,,https://www.google.com/maps/place/Rosario's/data=!4m2!3m1!1s0x89c25f67fef35533:0xbce1295899d61ef2,,
Librae Bakery,,https://www.google.com/maps/place/Librae+Bakery/data=!4m2!3m1!1s0x89c25943f1ac200f:0x35eadc7fbe1dd768,,
White Bear,Number 6 wontons with hot sauce,https://www.google.com/maps/place/White+Bear/data=!4m2!3m1!1s0x89c2600e72499065:0x5e49eca919803539,,
Rose's of Englewood,,https://www.google.com/maps/place/Rose's+of+Englewood/data=!4m2!3m1!1s0x89c2f11a06f97cc5:0xc35179d75a36f9dd,,
Zula,,https://www.google.com/maps/place/Zula/data=!4m2!3m1!1s0x89c2f1dd536f3275:0x6e4457a082b7be2f,,
Taste of Akko,,https://www.google.com/maps/place/Taste+of+Akko/data=!4m2!3m1!1s0x89c2452313463e05:0x4954247c2fe0393a,,
Taboonette,,https://www.google.com/maps/place/Taboonette/data=!4m2!3m1!1s0x89c259984ee59937:0x54e3f5250c3a10ed,,
Grill Point,,https://www.google.com/maps/place/Grill+Point/data=!4m2!3m1!1s0x89c259fba99bac6f:0xba26eb5c9d3f80ca,,
Tatiana by Kwame Onwuachi,,https://www.google.com/maps/place/Tatiana+by+Kwame+Onwuachi/data=!4m2!3m1!1s0x89c2594c33122dc7:0xfd94158c7fb4f0e6,,
Milkflower,,https://www.google.com/maps/place/Milkflower/data=!4m2!3m1!1s0x89c25f390f87279f:0xfcaf38ed8cd9772a,,
Panzerotti Bites,,https://www.google.com/maps/place/Panzerotti+Bites/data=!4m2!3m1!1s0x89c25a50e66b926d:0x8e836b682d0566cc,,
ANTOJITOS CHARLY,,https://www.google.com/maps/place/ANTOJITOS+CHARLY/data=!4m2!3m1!1s0x89c25fc0b7a949bd:0x1511be49e073ee56,,
Birria-Landia,,https://www.google.com/maps/place/Birria-Landia/data=!4m2!3m1!1s0x89c25f48c9d506d3:0x7ec33cdd7d936877,,
Potala Fresh Food,,https://www.google.com/maps/place/Potala+Fresh+Food/data=!4m2!3m1!1s0x89c25f012c817ec1:0x1a33f0f21e98174c,,
Antojitos Doña Fela,"עוד דוכן אהוב עליי שנמצא על רוזוולט הוא Antojitos Doña Fela - דוכן פרוואני מעולה, גם להן יש אחלה אמפנדות (לדעתי הכי טובות שאכלתי בקווינס), וסופגניות פיקארונס מעולות שעשויות מבטטה ודלעת ומגיעות עם רוטב דבש",https://www.google.com/maps/place/Antojitos+Do%C3%B1a+Fela/data=!4m2!3m1!1s0x89c25f0bbe18eec5:0xc55f9969fd2fbe3e,,
Chalupas Poblanas El Tlecuile,,https://www.google.com/maps/place/Chalupas+Poblanas+El+Tlecuile/data=!4m2!3m1!1s0x89c25f12086de5a1:0x563a9a9b6b0de723,,
La Nueva Bakery,"יש גם את La Nueva Bakery - מאפיה אורוגוואית-קולומביאנית שידועה באמפנדות האפויות שלהן, ויש להם לחמניות קולומביאניות יוצאות מהכלל.",https://www.google.com/maps/place/La+Nueva+Bakery/data=!4m2!3m1!1s0x89c25faf66373e33:0xbec7ba0572858e1a,,
Lety's Bakery and Cafe,"ליד ארפה ליידי יש מאפיה שנקראת Lety's יש להם עוגת גבינה-פלאן, אחד הקינוחים הכי שווים בניו יורק. אם נגמר להם (לגמרי אפשרי, לוקח איזה 3 ימים להכין אותה), גם הפלאן הרגיל שלהם סבבה. מאד מאד ממליץ על עוגיות מקסיקניות  בשם RUSSIAN TEA CAKES - עוגיות חמאה- פקאן -אגוזי מלך שנמסות בפה",https://www.google.com/maps/place/Lety's+Bakery+and+Cafe/data=!4m2!3m1!1s0x89c25fa82bf254e1:0xe26ecf3d25e75ee8,,
Arepa Lady,"יש את Arepa Lady על שדרה 37 שעושים שם ארפות מדהימות, עם רטבים מצויינים בצד. הם התחילו כעגלת רחוב אחרי שהאמא, שופטת לשעבר, ברחה מקולומביה בימים היפים של פאבלו אסקובר. העגלה שלה זכתה בלא מעט פרסים, כולל עגלת האוכל הכי טובה בניו יורק ב-20 השנה האחרונות (טיפה מוגזם, אבל בסדר).",https://www.google.com/maps/place/Arepa+Lady/data=!4m2!3m1!1s0x89c25fa9f985239f:0x862a2e490df0c1ee,,
La Esquina Del Camaron Mexicano,"טאקו דג/דיונון, מפורסמים בשרימפ קוקטייל",https://www.google.com/maps/place/La+Esquina+Del+Camaron+Mexicano/data=!4m2!3m1!1s0x89c25fa90ca15d83:0x31ec5e96037eb78b,,
Gjelina,I think should have nice vegeterian options,https://www.google.com/maps/place/Gjelina/data=!4m2!3m1!1s0x89c259c1b134dbbf:0xbc2dc21e58a9e562,,
Nabila's,,https://www.google.com/maps/place/Nabila's/data=!4m2!3m1!1s0x89c25b393187bf71:0xecc1ffa3d9b70697,,
K'Far,,https://www.google.com/maps/place/K'Far/data=!4m2!3m1!1s0x89c259b7d52b32e9:0x48f7d3ce32dfe0c0,,
Fan Fan Doughnuts,,https://www.google.com/maps/place/Fan+Fan+Doughnuts/data=!4m2!3m1!1s0x89c25b1e7d62e0f9:0x580443d8c8957781,,
Reunion,,https://www.google.com/maps/place/Reunion/data=!4m2!3m1!1s0x89c2595bc1501777:0x38f1857a36c8d32e,,
Zaragoza,,https://www.google.com/maps/place/Zaragoza/data=!4m2!3m1!1s0x89c2597677f4d28b:0x6c4a138bbd4c7ba8,,
Turco Mediterranean Grill,Looked good from the outside,https://www.google.com/maps/place/Turco+Mediterranean+Grill/data=!4m2!3m1!1s0x89c2590c0546c39b:0x65cdf22dc6f86173,,
Casa Della Mozzarella,,https://www.google.com/maps/place/Casa+Della+Mozzarella/data=!4m2!3m1!1s0x89c2f480c9f8cef9:0xed4486dcb041b7a9,,
שלום יפן,,https://www.google.com/maps/place/%D7%A9%D7%9C%D7%95%D7%9D+%D7%99%D7%A4%D7%9F%E2%80%AD/data=!4m2!3m1!1s0x89c25be107f8ebf5:0xe2e78fd273ea3487,,
K'Far Cafe,,https://www.google.com/maps/place/K'Far+Cafe/data=!4m2!3m1!1s0x89c6c7b6a2f89d41:0x8909a8bbff002c74,,
Cafe Mogador,,https://www.google.com/maps/place/Cafe+Mogador/data=!4m2!3m1!1s0x89c2599d133e8f2b:0x2df7f1a7bf3e00bc,,
South Philly Barbacoa,,https://www.google.com/maps/place/South+Philly+Barbacoa/data=!4m2!3m1!1s0x89c6c604d8205a5b:0x46f7b00a8306d4b9,,
John's Roast Pork,,https://www.google.com/maps/place/John's+Roast+Pork/data=!4m2!3m1!1s0x89c6c8ac2f7497d3:0x8e45706d616bc22c,,
Cheeseboat Hell's Kitchen,,https://www.google.com/maps/place/Cheeseboat+Hell's+Kitchen/data=!4m2!3m1!1s0x89c25982fe0170af:0x495d1ee9a388dda1,,
Tiki Chick,,https://www.google.com/maps/place/Tiki+Chick/data=!4m2!3m1!1s0x89c259f72ae47187:0x62fecd023fb7c8fb,,
Al Naimat Sweets & Restaurant,,https://www.google.com/maps/place/Al+Naimat+Sweets+%26+Restaurant/data=!4m2!3m1!1s0x89c25f071ca0bf5b:0x65ea349c553fd206,,
District Six,פוד טראקס,https://www.google.com/maps/place/District+Six/data=!4m2!3m1!1s0x808f7e28b17fa279:0xcaa79b9fbbc34ee,,
Yonah Schimmel's Knish,,https://www.google.com/maps/place/Yonah+Schimmel's+Knish/data=!4m2!3m1!1s0x89c25984690211a3:0x6ee2262d09432ca0,,
SUGARFISH by sushi nozawa,,https://www.google.com/maps/place/SUGARFISH+by+sushi+nozawa/data=!4m2!3m1!1s0x89c259ef6737218f:0x2a8c2124ad1431b9,,
SUGARFISH by sushi nozawa,,https://www.google.com/maps/place/SUGARFISH+by+sushi+nozawa/data=!4m2!3m1!1s0x89c259a17dedfa2b:0x6f033e0043942344,,
Forno Campo de 'Fiori,,https://www.google.com/maps/place/Forno+Campo+de+'Fiori/data=!4m2!3m1!1s0x132f6045ecc103dd:0x6fd89e1893574195,,
burger joint,,https://www.google.com/maps/place/burger+joint/data=!4m2!3m1!1s0x89c258f9e15bf1c1:0xafe511716724bf3f,,
The Original Soup Kitchen,,https://www.google.com/maps/place/The+Original+Soup+Kitchen/data=!4m2!3m1!1s0x89c2585803f97a79:0x1c29d5be6e05782a,,
5119 Asbury Ave,,https://www.google.com/maps/place/5119+Asbury+Ave/data=!4m2!3m1!1s0x89c22937c3f353c7:0xa8d6739d29be5dce,,
Morgenstern’s Finest Ice Cream,,https://www.google.com/maps/place/Morgenstern%E2%80%99s+Finest+Ice+Cream/data=!4m2!3m1!1s0x89c259549cf1617d:0x85dedf8de6c323a7,,
Raja Sweets & Fast Food,,https://www.google.com/maps/place/Raja+Sweets+%26+Fast+Food/data=!4m2!3m1!1s0x89c25f06eef7af69:0x7a663094434cba4d,,
Tong,,https://www.google.com/maps/place/Tong/data=!4m2!3m1!1s0x89c25f6e2368c017:0x42380c61ffb301ea,,
Pasta Eater,,https://www.google.com/maps/place/Pasta+Eater/data=!4m2!3m1!1s0x89c2594cfbe7c9d1:0x2408865e1d0a5bb9,,
Buvette New York,,https://www.google.com/maps/place/Buvette+New+York/data=!4m2!3m1!1s0x89c2599371d90113:0x93a1212483085df3,,
Di Palo's Fine Foods,,https://www.google.com/maps/place/Di+Palo's+Fine+Foods/data=!4m2!3m1!1s0x89c25988435cf4a3:0xd146e863360ea3bf,,
